protocol,learner,seed,horizon_s,n,prevalence,auprc,lift,auroc,ece,brier
chunk_grouped,mlp,0,5.0,8586,0.2612392266480317,0.4680017604705209,1.7914681744983916,0.7272350597430344,0.06426744449523406,0.17541240781994333
chunk_grouped,mlp,1,0.5,8586,0.03715350570696482,0.07938984214963694,2.136806221620009,0.7196774728089511,0.02161742375412698,0.03657048434927069
chunk_grouped,mlp,1,1.0,8586,0.06790123456790123,0.14141925792833163,2.082719980399066,0.7189598068820248,0.043488082269619456,0.06622813504873272
chunk_grouped,mlp,1,2.0,8586,0.12578616352201258,0.24211745458864165,1.924833763979701,0.7160765214988503,0.05381741694107869,0.11047528759428044
chunk_grouped,mlp,1,3.0,8586,0.1762170976007454,0.32161696731636447,1.825117833032588,0.7146525671430103,0.06203751834601669,0.14267498832454764
chunk_grouped,mlp,1,5.0,8586,0.2612392266480317,0.42885324847947226,1.6416112311389874,0.711498818226783,0.06855350713385502,0.18254252640415913
chunk_grouped,mlp,2,0.5,8586,0.03715350570696482,0.08293456651145052,2.2322137556969097,0.7348547099488733,0.017561802483775868,0.03637243432898593
chunk_grouped,mlp,2,1.0,8586,0.06790123456790123,0.14804968753466877,2.1803681255105767,0.7317573234222414,0.03483183618555698,0.06515597430681236
chunk_grouped,mlp,2,2.0,8586,0.12578616352201258,0.26220212420916994,2.084506887462901,0.728664475826746,0.043603707208234144,0.10769200828125959
chunk_grouped,mlp,2,3.0,8586,0.1762170976007454,0.35296593936872833,2.0030175515002653,0.7262571638663138,0.0533039064273177,0.13767092975811548
chunk_grouped,mlp,2,5.0,8586,0.2612392266480317,0.4735329775214029,1.8126411703070733,0.7265313446658264,0.05917540689149828,0.1751557732270043
chunk_grouped,gru,0,0.5,8586,0.03715350570696482,0.07645845672664323,2.0579069261910936,0.7249205873107301,0.02292238165802981,0.0375121502717
chunk_grouped,gru,0,1.0,8586,0.06790123456790123,0.1287740523493462,1.8964905891449166,0.7181545771107706,0.037502634644702736,0.06786588682315325
chunk_grouped,gru,0,2.0,8586,0.12578616352201258,0.2291588428857766,1.8218128009419239,0.7209489198764445,0.04837307780321567,0.11327667712508266
chunk_grouped,gru,0,3.0,8586,0.1762170976007454,0.31305951116444697,1.7765558247573972,0.7241775856708751,0.056156230811441846,0.1444073540323033
chunk_grouped,gru,0,5.0,8586,0.2612392266480317,0.44262565718098495,1.6943307590530259,0.7243311807421046,0.05705527304186843,0.18181643370372283
chunk_grouped,gru,1,0.5,8586,0.03715350570696482,0.07499871441144092,2.0186174355380304,0.7339150673846577,0.021541330500857523,0.037820196037772605
chunk_grouped,gru,1,1.0,8586,0.06790123456790123,0.12372081519554028,1.8220701874252296,0.7163448998220865,0.03581522815771211,0.0688127856841498
chunk_grouped,gru,1,2.0,8586,0.12578616352201258,0.2281020230406237,1.8134110831729586,0.7250528589474099,0.04804026387716934,0.11452398774962975
chunk_grouped,gru,1,3.0,8586,0.1762170976007454,0.3074572786669549,1.7447641735852444,0.7250993300066187,0.057564002683660846,0.14637816671191836
chunk_grouped,gru,1,5.0,8586,0.2612392266480317,0.4301688768105844,1.6466473367345866,0.7281565947387669,0.06086134596801764,0.18258173634477962
chunk_grouped,tcn,0,0.5,8586,0.03715350570696482,0.10257186438074992,2.7607587071257647,0.7705506995559259,0.012206385602435671,0.0350153109173871
