capture,delta,exec_s,margin,prev_gap_s,next_gap_s,target_pci,pci_tm2,pci_tm1,pci_t,pci_tp1,next_target_pci,hit_-2,hit_-1,hit_0,hit_1,isolated,clean
XCAL12Sept,0.193,0.098,0.709,6.815,1.299,383,491.0,491.0,491.0,383.0,491.0,0.0,0.0,0.0,1.0,False,False
XCAL12Sept,0.492,0.001,0.507,1.299,5.004,491,491.0,491.0,383.0,491.0,383.0,1.0,1.0,0.0,1.0,False,False
XCAL12Sept,0.496,0.0,0.504,5.004,1.801,383,491.0,491.0,491.0,383.0,491.0,0.0,0.0,0.0,1.0,False,False
XCAL12Sept,0.297,0.001,0.7020000000000001,1.801,0.8,491,491.0,383.0,491.0,383.0,383.0,1.0,0.0,1.0,0.0,False,False
XCAL12Sept,0.097,0.0,0.903,0.8,6.019,383,383.0,491.0,383.0,383.0,383.0,1.0,0.0,1.0,1.0,False,False
XCAL12Sept,0.116,0.0,0.884,6.019,11.794,383,383.0,383.0,383.0,383.0,36.0,1.0,1.0,1.0,1.0,False,True
XCAL12Sept,0.91,0.0,0.08999999999999997,11.794,1.105,36,383.0,383.0,383.0,36.0,383.0,0.0,0.0,0.0,1.0,True,False
XCAL12Sept,0.015,0.001,0.984,1.105,3.603,383,383.0,36.0,383.0,383.0,36.0,1.0,0.0,1.0,1.0,False,False
XCAL12Sept,0.618,0.099,0.28300000000000003,3.603,1.4,36,383.0,383.0,383.0,36.0,383.0,0.0,0.0,0.0,1.0,False,False
XCAL12Sept,0.018,0.0,0.982,1.4,2.002,383,383.0,36.0,383.0,383.0,36.0,1.0,0.0,1.0,1.0,False,False
XCAL12Sept,0.02,0.0,0.98,2.002,1.8,36,383.0,383.0,36.0,36.0,383.0,0.0,0.0,1.0,1.0,False,False
XCAL12Sept,0.82,0.0,0.18000000000000005,1.8,23.314,383,383.0,36.0,36.0,383.0,36.0,1.0,0.0,0.0,1.0,False,False
XCAL12Sept,0.134,0.09,0.776,23.314,1.39,36,383.0,383.0,383.0,36.0,383.0,0.0,0.0,0.0,1.0,True,False
XCAL12Sept,0.524,0.001,0.475,1.39,1.617,383,383.0,383.0,36.0,383.0,383.0,1.0,1.0,0.0,1.0,False,False
XCAL12Sept,0.141,0.0,0.859,1.617,2.698,383,36.0,383.0,383.0,383.0,36.0,0.0,1.0,1.0,1.0,False,False
XCAL12Sept,0.839,0.095,0.06600000000000003,2.698,1.096,36,383.0,383.0,383.0,36.0,383.0,0.0,0.0,0.0,1.0,False,False
XCAL12Sept,0.935,0.0,0.06499999999999995,1.096,0.703,383,383.0,383.0,36.0,383.0,36.0,1.0,1.0,0.0,1.0,False,False
XCAL12Sept,0.638,0.001,0.361,0.703,1.904,36,383.0,36.0,383.0,36.0,383.0,0.0,1.0,0.0,1.0,False,False
XCAL12Sept,0.542,0.0,0.45799999999999996,1.904,4.101,383,383.0,36.0,36.0,383.0,383.0,1.0,0.0,0.0,1.0,False,False
XCAL12Sept,0.643,0.0,0.357,4.101,1.903,383,383.0,383.0,383.0,383.0,381.0,1.0,1.0,1.0,1.0,False,False
XCAL12Sept,0.546,0.001,0.45299999999999996,1.903,1.901,381,383.0,383.0,383.0,381.0,383.0,0.0,0.0,0.0,1.0,False,False
XCAL12Sept,0.447,0.0,0.5529999999999999,1.901,6.928,383,383.0,381.0,381.0,383.0,381.0,1.0,0.0,0.0,1.0,False,False
XCAL12Sept,0.375,0.084,0.541,6.928,13.789,381,383.0,383.0,383.0,381.0,381.0,0.0,0.0,0.0,1.0,False,True
XCAL12Sept,0.164,0.001,0.835,13.789,50.265,381,381.0,381.0,381.0,381.0,86.0,1.0,1.0,1.0,1.0,True,True
XCAL12Sept,0.429,0.0,0.571,50.265,5.004,86,381.0,381.0,381.0,86.0,381.0,0.0,0.0,0.0,1.0,True,True
XCAL12Sept,0.433,0.001,0.566,5.004,17.207,381,86.0,86.0,86.0,381.0,86.0,0.0,0.0,0.0,1.0,False,True
XCAL12Sept,0.64,0.0,0.36,17.207,0.602,86,381.0,381.0,381.0,381.0,381.0,0.0,0.0,0.0,0.0,True,False
XCAL12Sept,0.242,0.0,0.758,0.602,13.435,381,381.0,381.0,381.0,381.0,381.0,1.0,1.0,1.0,1.0,False,False
XCAL12Sept,0.677,0.0,0.32299999999999995,13.435,106.514,381,381.0,86.0,86.0,381.0,383.0,1.0,0.0,0.0,1.0,True,True
XCAL12Sept,0.191,0.001,0.8079999999999999,106.514,13.107,383,381.0,381.0,383.0,383.0,36.0,0.0,0.0,1.0,1.0,True,True
XCAL12Sept,0.298,0.001,0.701,13.107,13.604,36,383.0,383.0,383.0,36.0,383.0,0.0,0.0,0.0,1.0,True,True
XCAL12Sept,0.902,0.0,0.09799999999999998,13.604,2.401,383,36.0,36.0,36.0,383.0,36.0,0.0,0.0,0.0,1.0,True,True
XCAL12Sept,0.303,0.0,0.6970000000000001,2.401,25.821,36,383.0,383.0,383.0,36.0,383.0,0.0,0.0,0.0,1.0,False,True
XCAL12Sept,0.124,0.001,0.875,25.821,17.899,383,36.0,36.0,36.0,383.0,491.0,0.0,0.0,0.0,1.0,True,True
XCAL12Sept,0.023,0.002,0.975,17.899,19.308,491,383.0,383.0,383.0,491.0,36.0,0.0,0.0,0.0,1.0,True,True
XCAL12Sept,0.331,0.0,0.669,19.308,2.002,36,491.0,491.0,491.0,36.0,491.0,0.0,0.0,0.0,1.0,True,True
XCAL12Sept,0.333,0.0,0.667,2.002,1.105,491,491.0,36.0,36.0,491.0,36.0,1.0,0.0,0.0,1.0,False,False
XCAL12Sept,0.438,0.0,0.562,1.105,9.502,36,36.0,36.0,491.0,36.0,491.0,1.0,1.0,0.0,1.0,False,False
XCAL12Sept,0.94,0.099,-0.03899999999999995,9.502,3.1,491,36.0,36.0,36.0,491.0,36.0,0.0,0.0,0.0,1.0,True,True
XCAL12Sept,0.04,0.0,0.96,3.1,1.599,36,491.0,491.0,36.0,36.0,491.0,0.0,0.0,1.0,1.0,False,False
XCAL12Sept,0.639,0.0,0.361,1.599,9.614,491,491.0,36.0,36.0,491.0,490.0,1.0,0.0,0.0,1.0,False,False
XCAL12Sept,0.253,0.0,0.747,9.614,4.909,490,491.0,491.0,490.0,490.0,491.0,0.0,0.0,1.0,1.0,True,True
XCAL12Sept,0.162,0.0,0.838,4.909,26.03,491,490.0,490.0,491.0,491.0,33.0,0.0,0.0,1.0,1.0,False,True
XCAL12Sept,0.192,0.1,0.7080000000000001,26.03,2.201,33,491.0,491.0,33.0,33.0,12.0,0.0,0.0,1.0,1.0,True,True
XCAL12Sept,0.393,0.0,0.607,2.201,3.201,12,33.0,33.0,12.0,12.0,33.0,0.0,0.0,1.0,1.0,False,True
XCAL12Sept,0.594,0.0,0.406,3.201,2.101,33,12.0,12.0,33.0,33.0,12.0,0.0,0.0,1.0,1.0,False,True
XCAL12Sept,0.695,0.0,0.30500000000000005,2.101,97.917,12,33.0,33.0,12.0,12.0,12.0,0.0,0.0,1.0,1.0,False,True
XCAL12Sept,0.612,0.0,0.388,97.917,0.5,12,12.0,12.0,12.0,12.0,12.0,1.0,1.0,1.0,1.0,True,False
XCAL12Sept,0.112,0.0,0.888,0.5,6.9,12,12.0,12.0,12.0,12.0,33.0,1.0,1.0,1.0,1.0,False,False
XCAL12Sept,0.012,0.0,0.988,6.9,0.906,33,12.0,12.0,33.0,12.0,12.0,0.0,0.0,1.0,0.0,False,False
XCAL12Sept,0.918,0.099,-0.017000000000000043,0.906,8.733,12,12.0,12.0,33.0,12.0,33.0,1.0,1.0,0.0,1.0,False,False
XCAL12Sept,0.651,0.001,0.348,8.733,2.11,33,12.0,12.0,33.0,33.0,12.0,0.0,0.0,1.0,1.0,True,True
XCAL12Sept,0.761,0.104,0.135,2.11,1.618,12,33.0,33.0,12.0,12.0,33.0,0.0,0.0,1.0,1.0,False,False
XCAL12Sept,0.379,0.1,0.521,1.618,1.201,33,12.0,12.0,33.0,12.0,12.0,0.0,0.0,1.0,0.0,False,False
XCAL12Sept,0.58,0.0,0.42000000000000004,1.201,5.249,12,12.0,33.0,12.0,12.0,33.0,1.0,0.0,1.0,1.0,False,False
XCAL12Sept,0.829,0.0,0.17100000000000004,5.249,6.889,33,12.0,12.0,33.0,33.0,14.0,0.0,0.0,1.0,1.0,False,True
XCAL12Sept,0.718,0.0,0.28200000000000003,6.889,3.335,14,33.0,33.0,14.0,14.0,12.0,0.0,0.0,1.0,1.0,False,True
XCAL12Sept,0.053,0.0,0.947,3.335,32.162,12,14.0,14.0,12.0,12.0,487.0,0.0,0.0,1.0,1.0,False,True
XCAL12Sept,0.215,0.0,0.785,32.162,4.806,487,14.0,14.0,487.0,487.0,14.0,0.0,0.0,1.0,1.0,True,True
XCAL12Sept,0.021,0.0,0.979,4.806,1.202,14,487.0,487.0,14.0,487.0,487.0,0.0,0.0,1.0,0.0,False,False
XCAL12Sept,0.223,0.0,0.777,1.202,1.617,487,487.0,14.0,487.0,487.0,487.0,1.0,0.0,1.0,1.0,False,False
XCAL12Sept,0.84,0.096,0.06400000000000003,1.617,83.018,487,14.0,487.0,487.0,487.0,17.0,0.0,1.0,1.0,1.0,False,False
XCAL12Sept,0.858,0.001,0.14100000000000001,83.018,4.111,17,487.0,487.0,487.0,17.0,17.0,0.0,0.0,0.0,1.0,True,True
XCAL12Sept,0.969,0.001,0.030000000000000027,4.111,8.901,17,17.0,17.0,17.0,17.0,487.0,1.0,1.0,1.0,1.0,False,True
XCAL12Sept,0.87,0.0,0.13,8.901,3.498,487,17.0,17.0,17.0,487.0,212.0,0.0,0.0,0.0,1.0,True,True
XCAL12Sept,0.368,0.001,0.631,3.498,1.701,212,487.0,487.0,212.0,212.0,479.0,0.0,0.0,1.0,1.0,False,False
XCAL12Sept,0.069,0.099,0.8320000000000001,1.701,0.899,479,212.0,212.0,479.0,212.0,212.0,0.0,0.0,1.0,0.0,False,False
XCAL12Sept,0.968,0.0,0.03200000000000003,0.899,2.301,212,212.0,212.0,479.0,212.0,479.0,1.0,1.0,0.0,1.0,False,False
XCAL12Sept,0.269,0.0,0.731,2.301,1.004,479,212.0,212.0,479.0,212.0,212.0,0.0,0.0,1.0,0.0,False,False
XCAL12Sept,0.273,0.0,0.727,1.004,17.502,212,212.0,479.0,212.0,212.0,77.0,1.0,0.0,1.0,1.0,False,False
XCAL12Sept,0.775,0.001,0.22399999999999998,17.502,0.601,77,212.0,212.0,77.0,212.0,212.0,0.0,0.0,1.0,0.0,True,False
XCAL12Sept,0.376,0.0,0.624,0.601,73.032,212,212.0,77.0,212.0,212.0,346.0,1.0,0.0,1.0,1.0,False,False
XCAL12Sept,0.408,0.001,0.5910000000000001,73.032,13.174,346,212.0,212.0,346.0,346.0,261.0,0.0,0.0,1.0,1.0,True,True
XCAL12Sept,0.582,0.001,0.41700000000000004,13.174,3.697,261,346.0,346.0,261.0,261.0,346.0,0.0,0.0,1.0,1.0,True,True
XCAL12Sept,0.279,0.001,0.72,3.697,10.418,346,261.0,261.0,346.0,346.0,261.0,0.0,0.0,1.0,1.0,False,True
XCAL12Sept,0.697,0.0,0.30300000000000005,10.418,1.903,261,346.0,346.0,261.0,261.0,346.0,0.0,0.0,1.0,1.0,True,False
XCAL12Sept,0.6,0.001,0.399,1.903,37.398,346,261.0,261.0,346.0,346.0,38.0,0.0,0.0,1.0,1.0,False,False
XCAL12Sept,0.998,0.0,0.0020000000000000018,37.398,1.402,38,346.0,346.0,346.0,38.0,347.0,0.0,0.0,0.0,1.0,True,False
XCAL12Sept,0.4,0.0,0.6,1.402,6.199,347,346.0,38.0,38.0,347.0,38.0,0.0,0.0,0.0,1.0,False,False
XCAL12Sept,0.599,0.0,0.401,6.199,1.805,38,347.0,347.0,347.0,38.0,346.0,0.0,0.0,0.0,1.0,False,False
XCAL12Sept,0.404,0.095,0.501,1.805,3.916,346,347.0,38.0,346.0,346.0,38.0,0.0,0.0,1.0,1.0,False,False
XCAL12Sept,0.32,0.082,0.598,3.916,5.089,38,346.0,346.0,38.0,38.0,347.0,0.0,0.0,1.0,1.0,False,True
XCAL12Sept,0.409,0.0,0.591,5.089,7.891,347,38.0,38.0,38.0,347.0,38.0,0.0,0.0,0.0,1.0,False,True
XCAL12Sept,0.3,0.0,0.7,7.891,36.207,38,38.0,38.0,38.0,38.0,43.0,1.0,1.0,1.0,1.0,False,True
XCAL13Sept,0.178,0.09,0.7320000000000001,9000000000.0,43.858,182,182.0,182.0,182.0,182.0,234.0,1.0,1.0,1.0,1.0,True,True
XCAL13Sept,0.036,0.024,0.94,43.858,98.908,234,182.0,182.0,234.0,234.0,188.0,0.0,0.0,1.0,1.0,True,True
XCAL13Sept,0.944,0.001,0.05500000000000005,98.908,41.03,188,234.0,234.0,234.0,188.0,355.0,0.0,0.0,0.0,1.0,True,True
XCAL13Sept,0.974,0.0,0.026000000000000023,41.03,3.724,355,188.0,188.0,188.0,355.0,340.0,0.0,0.0,0.0,1.0,True,True
XCAL13Sept,0.698,0.001,0.30100000000000005,3.724,5.791,340,355.0,355.0,340.0,340.0,6.0,0.0,0.0,1.0,1.0,False,True
XCAL13Sept,0.489,0.001,0.51,5.791,53.217,6,340.0,340.0,6.0,6.0,77.0,0.0,0.0,1.0,1.0,False,True
XCAL13Sept,0.706,0.0,0.29400000000000004,53.217,4.609,77,6.0,6.0,77.0,77.0,6.0,0.0,0.0,1.0,1.0,True,True
XCAL13Sept,0.315,0.1,0.5850000000000001,4.609,11.379,6,77.0,77.0,6.0,6.0,77.0,0.0,0.0,1.0,1.0,False,True
XCAL13Sept,0.694,0.0,0.30600000000000005,11.379,10.704,77,6.0,6.0,77.0,77.0,6.0,0.0,0.0,1.0,1.0,True,True
XCAL13Sept,0.398,0.001,0.601,10.704,10.698,6,77.0,77.0,6.0,6.0,77.0,0.0,0.0,1.0,1.0,True,True
XCAL13Sept,0.096,0.001,0.903,10.698,23.754,77,6.0,6.0,77.0,77.0,6.0,0.0,0.0,1.0,1.0,True,True
XCAL13Sept,0.85,0.091,0.059000000000000025,23.754,26.546,6,77.0,77.0,6.0,6.0,77.0,0.0,0.0,1.0,1.0,True,True
XCAL13Sept,0.396,0.001,0.603,26.546,26.058,77,6.0,6.0,77.0,77.0,491.0,0.0,0.0,1.0,1.0,True,True
XCAL13Sept,0.454,0.001,0.545,26.058,17.535,491,77.0,77.0,491.0,491.0,491.0,0.0,0.0,1.0,1.0,True,True
XCAL13Sept,0.989,0.0,0.01100000000000001,17.535,3.303,491,491.0,491.0,491.0,491.0,477.0,1.0,1.0,1.0,1.0,True,True
XCAL13Sept,0.292,0.0,0.708,3.303,9.203,477,491.0,491.0,477.0,477.0,101.0,0.0,0.0,1.0,1.0,False,True
XCAL13Sept,0.495,0.0,0.505,9.203,1.619,101,477.0,477.0,101.0,101.0,100.0,0.0,0.0,1.0,1.0,True,False
XCAL13Sept,0.114,0.091,0.795,1.619,17.308,100,101.0,101.0,100.0,100.0,477.0,0.0,0.0,1.0,1.0,False,False
XCAL13Sept,0.422,0.001,0.5770000000000001,17.308,1.898,477,100.0,100.0,477.0,477.0,477.0,0.0,0.0,1.0,1.0,True,False
XCAL13Sept,0.32,0.001,0.6789999999999999,1.898,22.836,477,477.0,477.0,477.0,477.0,4.0,1.0,1.0,1.0,1.0,False,False
XCAL13Sept,0.156,0.1,0.744,22.836,5.689,4,477.0,477.0,4.0,4.0,477.0,0.0,0.0,1.0,1.0,True,True
XCAL13Sept,0.845,0.001,0.15400000000000003,5.689,3.587,477,4.0,4.0,477.0,477.0,3.0,0.0,0.0,1.0,1.0,False,True
XCAL13Sept,0.432,0.101,0.4670000000000001,3.587,8.207,3,477.0,477.0,3.0,3.0,371.0,0.0,0.0,1.0,1.0,False,True
XCAL13Sept,0.639,0.001,0.36,8.207,1.498,371,3.0,3.0,371.0,371.0,369.0,0.0,0.0,1.0,1.0,True,False
XCAL13Sept,0.137,0.001,0.862,1.498,2.802,369,371.0,371.0,369.0,369.0,371.0,0.0,0.0,1.0,1.0,False,False
XCAL13Sept,0.939,0.001,0.06000000000000005,2.802,1.4,371,369.0,369.0,369.0,371.0,3.0,0.0,0.0,0.0,1.0,False,False
XCAL13Sept,0.339,0.001,0.66,1.4,17.304,3,369.0,371.0,3.0,3.0,34.0,0.0,0.0,1.0,1.0,False,False
XCAL13Sept,0.643,0.001,0.356,17.304,20.008,34,3.0,3.0,34.0,34.0,33.0,0.0,0.0,1.0,1.0,True,True
XCAL13Sept,0.651,0.001,0.348,20.008,13.505,33,34.0,34.0,33.0,33.0,33.0,0.0,0.0,1.0,1.0,True,True
XCAL13Sept,0.156,0.0,0.844,13.505,7.707,33,33.0,33.0,33.0,33.0,134.0,1.0,1.0,1.0,1.0,True,True
XCAL13Sept,0.863,0.003,0.134,7.707,19.105,134,33.0,33.0,134.0,134.0,349.0,0.0,0.0,1.0,1.0,False,True
XCAL13Sept,0.968,0.0,0.03200000000000003,19.105,6.402,349,134.0,134.0,134.0,349.0,226.0,0.0,0.0,0.0,1.0,True,True
XCAL13Sept,0.37,0.1,0.53,6.402,4.799,226,349.0,349.0,226.0,226.0,349.0,0.0,0.0,1.0,1.0,False,True
XCAL13Sept,0.169,0.101,0.73,4.799,7.407,349,483.0,483.0,349.0,349.0,483.0,0.0,0.0,1.0,1.0,False,True
XCAL13Sept,0.576,0.001,0.42300000000000004,7.407,1.801,483,349.0,349.0,483.0,483.0,59.0,0.0,0.0,1.0,1.0,False,False
XCAL13Sept,0.377,0.0,0.623,1.801,2.301,59,483.0,483.0,59.0,59.0,32.0,0.0,0.0,1.0,1.0,False,False
XCAL13Sept,0.678,0.101,0.22099999999999995,2.301,2.202,32,59.0,59.0,32.0,32.0,59.0,0.0,0.0,1.0,1.0,False,True
XCAL13Sept,0.88,0.002,0.118,2.202,0.599,59,32.0,32.0,59.0,496.0,496.0,0.0,0.0,1.0,0.0,False,False
XCAL13Sept,0.479,0.001,0.52,0.599,9.522,496,32.0,59.0,496.0,496.0,424.0,0.0,0.0,1.0,1.0,False,False
XCAL13Sept,0.001,0.0,0.999,9.522,3.403,424,496.0,496.0,424.0,424.0,59.0,0.0,0.0,1.0,1.0,True,True
XCAL13Sept,0.404,0.0,0.596,3.403,1.901,59,424.0,424.0,59.0,59.0,483.0,0.0,0.0,1.0,1.0,False,False
XCAL13Sept,0.305,0.001,0.6940000000000001,1.901,2.099,483,59.0,59.0,483.0,483.0,56.0,0.0,0.0,1.0,1.0,False,False
XCAL13Sept,0.404,0.001,0.595,2.099,4.803,56,483.0,483.0,56.0,56.0,59.0,0.0,0.0,1.0,1.0,False,True
XCAL13Sept,0.207,0.001,0.792,4.803,10.024,59,56.0,56.0,59.0,59.0,496.0,0.0,0.0,1.0,1.0,False,True
XCAL13Sept,0.231,0.001,0.768,10.024,5.709,496,59.0,59.0,496.0,496.0,59.0,0.0,0.0,1.0,1.0,True,True
XCAL13Sept,0.94,0.001,0.05900000000000005,5.709,3.091,59,496.0,496.0,59.0,59.0,59.0,0.0,0.0,1.0,1.0,False,True
XCAL13Sept,0.031,0.001,0.968,3.091,1.001,59,59.0,59.0,59.0,349.0,349.0,1.0,1.0,1.0,0.0,False,False
XCAL13Sept,0.032,0.0,0.968,1.001,1.6,349,59.0,59.0,349.0,134.0,134.0,0.0,0.0,1.0,0.0,False,False
XCAL13Sept,0.632,0.001,0.367,1.6,0.801,134,59.0,349.0,134.0,59.0,59.0,0.0,0.0,1.0,0.0,False,False
XCAL13Sept,0.433,0.0,0.567,0.801,5.904,59,349.0,134.0,59.0,59.0,32.0,0.0,0.0,1.0,1.0,False,False
XCAL13Sept,0.337,0.104,0.559,5.904,6.69,32,59.0,349.0,32.0,32.0,396.0,0.0,0.0,1.0,1.0,False,True
XCAL13Sept,0.027,0.1,0.873,6.69,1.503,396,32.0,32.0,396.0,30.0,30.0,0.0,0.0,1.0,0.0,False,False
XCAL13Sept,0.53,0.0,0.47,1.503,2.802,30,32.0,396.0,30.0,30.0,349.0,0.0,0.0,1.0,1.0,False,False
XCAL13Sept,0.332,0.0,0.6679999999999999,2.802,8.633,349,30.0,30.0,349.0,349.0,348.0,0.0,0.0,1.0,1.0,False,True
XCAL13Sept,0.965,0.083,-0.04799999999999997,8.633,0.905,348,349.0,349.0,349.0,348.0,349.0,0.0,0.0,0.0,1.0,True,False
XCAL13Sept,0.87,0.087,0.04300000000000001,0.905,1.408,349,349.0,349.0,348.0,349.0,348.0,1.0,1.0,0.0,1.0,False,False
XCAL13Sept,0.278,0.086,0.636,1.408,1.887,348,348.0,349.0,348.0,348.0,348.0,1.0,0.0,1.0,1.0,False,False
XCAL13Sept,0.165,0.001,0.834,1.887,1.504,348,348.0,348.0,348.0,348.0,348.0,1.0,1.0,1.0,1.0,False,False
XCAL13Sept,0.669,0.0,0.33099999999999996,1.504,15.805,348,348.0,348.0,348.0,348.0,215.0,1.0,1.0,1.0,1.0,False,False
XCAL13Sept,0.474,0.001,0.525,15.805,6.314,215,348.0,348.0,215.0,215.0,348.0,0.0,0.0,1.0,1.0,True,True
XCAL13Sept,0.788,0.098,0.11399999999999996,6.314,1.101,348,215.0,215.0,348.0,348.0,214.0,0.0,0.0,1.0,1.0,False,False
XCAL13Sept,0.889,0.0,0.11099999999999999,1.101,4.397,214,215.0,348.0,348.0,214.0,16.0,0.0,0.0,0.0,1.0,False,False
XCAL13Sept,0.286,0.1,0.614,4.397,6.502,16,214.0,214.0,16.0,16.0,30.0,0.0,0.0,1.0,1.0,False,True
XCAL13Sept,0.788,0.001,0.21099999999999997,6.502,1.4,30,16.0,16.0,30.0,30.0,16.0,0.0,0.0,1.0,1.0,False,False
XCAL13Sept,0.188,0.0,0.812,1.4,0.605,16,30.0,30.0,30.0,30.0,30.0,0.0,0.0,0.0,0.0,False,False
XCAL13Sept,0.793,0.0,0.20699999999999996,0.605,7.455,30,30.0,30.0,30.0,30.0,392.0,1.0,1.0,1.0,1.0,False,False
XCAL13Sept,0.248,0.0,0.752,7.455,0.604,392,30.0,30.0,30.0,396.0,30.0,0.0,0.0,0.0,0.0,False,False
XCAL13Sept,0.852,0.1,0.048000000000000015,0.604,0.997,30,30.0,30.0,30.0,396.0,396.0,1.0,1.0,1.0,0.0,False,False
XCAL13Sept,0.849,0.001,0.15000000000000002,0.997,1.517,396,30.0,30.0,396.0,396.0,30.0,0.0,0.0,1.0,1.0,False,False
XCAL13Sept,0.366,0.098,0.536,1.517,2.598,30,396.0,396.0,30.0,30.0,69.0,0.0,0.0,1.0,1.0,False,False
XCAL13Sept,0.964,0.001,0.03500000000000003,2.598,4.004,69,30.0,30.0,69.0,69.0,30.0,0.0,0.0,1.0,1.0,False,True
XCAL13Sept,0.968,0.099,-0.06699999999999998,4.004,5.008,30,69.0,69.0,69.0,30.0,341.0,0.0,0.0,0.0,1.0,False,True
XCAL13Sept,0.976,0.1,-0.07599999999999998,5.008,0.701,341,30.0,30.0,30.0,30.0,30.0,0.0,0.0,0.0,0.0,False,False
XCAL13Sept,0.677,0.001,0.32199999999999995,0.701,2.8,30,30.0,30.0,30.0,30.0,391.0,1.0,1.0,1.0,1.0,False,False
XCAL13Sept,0.477,0.001,0.522,2.8,2.204,391,30.0,30.0,391.0,391.0,30.0,0.0,0.0,1.0,1.0,False,True
XCAL13Sept,0.681,0.0,0.31899999999999995,2.204,2.303,30,391.0,391.0,30.0,30.0,348.0,0.0,0.0,1.0,1.0,False,True
XCAL13Sept,0.984,0.001,0.015000000000000013,2.303,4.407,348,30.0,30.0,30.0,348.0,392.0,0.0,0.0,0.0,1.0,False,True
XCAL13Sept,0.391,0.096,0.513,4.407,5.408,392,348.0,348.0,392.0,392.0,4.0,0.0,0.0,1.0,1.0,False,True
XCAL13Sept,0.799,0.0,0.20099999999999996,5.408,1.998,4,392.0,392.0,4.0,4.0,30.0,0.0,0.0,1.0,1.0,False,False
XCAL13Sept,0.797,0.001,0.20199999999999996,1.998,2.802,30,4.0,4.0,30.0,30.0,404.0,0.0,0.0,1.0,1.0,False,False
XCAL13Sept,0.599,0.001,0.4,2.802,11.61,404,30.0,30.0,404.0,404.0,69.0,0.0,0.0,1.0,1.0,False,True
XCAL13Sept,0.209,0.001,0.79,11.61,3.407,69,404.0,404.0,69.0,69.0,35.0,0.0,0.0,1.0,1.0,True,True
XCAL13Sept,0.616,0.001,0.383,3.407,2.501,35,69.0,69.0,35.0,35.0,69.0,0.0,0.0,1.0,1.0,False,True
XCAL13Sept,0.117,0.001,0.882,2.501,1.424,69,35.0,35.0,69.0,35.0,35.0,0.0,0.0,1.0,0.0,False,False
XCAL13Sept,0.541,0.085,0.37399999999999994,1.424,1.39,35,35.0,69.0,35.0,35.0,69.0,1.0,0.0,1.0,1.0,False,False
XCAL13Sept,0.931,0.001,0.06799999999999995,1.39,2.303,69,69.0,35.0,35.0,69.0,35.0,1.0,0.0,0.0,1.0,False,False
XCAL13Sept,0.234,0.0,0.766,2.303,2.997,35,69.0,69.0,35.0,35.0,69.0,0.0,0.0,1.0,1.0,False,True
XCAL13Sept,0.231,0.001,0.768,2.997,12.42,69,35.0,35.0,69.0,69.0,91.0,0.0,0.0,1.0,1.0,False,True
XCAL13Sept,0.651,0.091,0.258,12.42,5.394,91,69.0,69.0,91.0,91.0,58.0,0.0,0.0,1.0,1.0,True,True
XCAL13Sept,0.045,0.0,0.955,5.394,22.301,58,91.0,91.0,58.0,58.0,66.0,0.0,0.0,1.0,1.0,False,True
XCAL13Sept,0.346,0.001,0.653,22.301,21.222,66,58.0,58.0,66.0,66.0,35.0,0.0,0.0,1.0,1.0,True,True
XCAL13Sept,0.568,0.098,0.3340000000000001,21.222,3.7,35,66.0,66.0,35.0,35.0,66.0,0.0,0.0,1.0,1.0,True,True
XCAL13Sept,0.268,0.0,0.732,3.7,2.399,66,35.0,35.0,66.0,66.0,58.0,0.0,0.0,1.0,1.0,False,True
XCAL13Sept,0.667,0.0,0.33299999999999996,2.399,27.117,58,66.0,66.0,58.0,58.0,404.0,0.0,0.0,1.0,1.0,False,True
XCAL13Sept,0.784,0.001,0.21499999999999997,27.117,7.39,404,58.0,58.0,404.0,404.0,214.0,0.0,0.0,1.0,1.0,True,True
XCAL13Sept,0.174,0.0,0.8260000000000001,7.39,1.401,214,404.0,404.0,214.0,404.0,404.0,0.0,0.0,1.0,0.0,False,False
XCAL13Sept,0.575,0.0,0.42500000000000004,1.401,2.616,404,404.0,214.0,404.0,404.0,30.0,1.0,0.0,1.0,1.0,False,False
XCAL13Sept,0.191,0.0,0.8089999999999999,2.616,17.406,30,404.0,404.0,30.0,30.0,291.0,0.0,0.0,1.0,1.0,False,True
XCAL13Sept,0.597,0.102,0.30100000000000005,17.406,1.202,291,30.0,30.0,291.0,32.0,32.0,0.0,0.0,1.0,0.0,True,False
XCAL13Sept,0.799,0.001,0.19999999999999996,1.202,7.612,32,30.0,291.0,32.0,32.0,398.0,0.0,0.0,1.0,1.0,False,False
XCAL13Sept,0.411,0.0,0.589,7.612,0.602,398,32.0,32.0,398.0,32.0,32.0,0.0,0.0,1.0,0.0,False,False
XCAL13Sept,0.013,0.001,0.986,0.602,5.496,32,32.0,398.0,32.0,32.0,483.0,1.0,0.0,1.0,1.0,False,False
XCAL13Sept,0.509,0.0,0.491,5.496,4.612,483,32.0,32.0,483.0,483.0,427.0,0.0,0.0,1.0,1.0,False,True
XCAL13Sept,0.121,0.001,0.878,4.612,5.702,427,483.0,483.0,427.0,427.0,59.0,0.0,0.0,1.0,1.0,False,True
XCAL13Sept,0.823,0.0,0.17700000000000005,5.702,7.704,59,427.0,427.0,59.0,59.0,4.0,0.0,0.0,1.0,1.0,False,True
XCAL13Sept,0.527,0.001,0.472,7.704,1.403,4,59.0,59.0,4.0,4.0,483.0,0.0,0.0,1.0,1.0,False,False
