protocol,learner,seed,horizon_s,n,prevalence,auprc,lift,auroc,ece,brier
blocked_purged,gru,0,2.0,8590,0.1258440046565774,0.31956355047320584,2.5393625333624774,0.7757308559361822,0.051379899040506376,0.10594917339147478
blocked_purged,gru,0,3.0,8590,0.17625145518044238,0.3720978243080047,2.111175898814901,0.7573874757025627,0.057508040543068836,0.13844347491583023
blocked_purged,gru,0,5.0,8590,0.2612339930151339,0.47492455341546014,1.81800441793173,0.7431291371661406,0.0617118708399039,0.17673703000332866
blocked_purged,gru,1,0.5,8590,0.037136204889406284,0.13871493051834674,3.7353017340206853,0.8308517617736785,0.02787804088714653,0.04192230289177277
blocked_purged,gru,1,1.0,8590,0.06786961583236321,0.23089415627783344,3.4020253900970654,0.8287636825496387,0.042516954945740794,0.06757771172849698
blocked_purged,gru,1,2.0,8590,0.1258440046565774,0.2949179636222084,2.343520173464172,0.7803871247195316,0.053824877954056716,0.11217614264764762
blocked_purged,gru,1,3.0,8590,0.17625145518044238,0.3592225344517489,2.038125211981851,0.7610737693716755,0.06058946235909867,0.14305571596720035
blocked_purged,gru,1,5.0,8590,0.2612339930151339,0.45778925073499516,1.7524107236246025,0.7426190399948767,0.062471548427108836,0.18114587189614167
loco,lgbm,0,0.5,8590,0.037136204889406284,0.348913733305621,9.395514009703087,0.9077041094976633,0.015072138436994124,0.029559468954493365
loco,lgbm,0,1.0,8590,0.06786961583236321,0.6032615914390905,8.888536999076823,0.9108691558694033,0.016450769327812996,0.040568756108146475
loco,lgbm,0,2.0,8590,0.1258440046565774,0.51971335344043,4.1298221147579035,0.8380570512424869,0.03323901601649761,0.08429229860589758
loco,lgbm,0,3.0,8590,0.17625145518044238,0.5204436256485552,2.9528472551658447,0.8062647623499682,0.05611484503003469,0.11933304892397081
loco,lgbm,0,5.0,8590,0.2612339930151339,0.5638000676433305,2.1582186190090056,0.773268267854946,0.09276513433402082,0.16946482238779198
loco,lgbm,1,0.5,8590,0.037136204889406284,0.34415534757742944,9.267380676144574,0.9093778200753548,0.014699992171269712,0.029702819650048555
loco,lgbm,1,1.0,8590,0.06786961583236321,0.5937979815341592,8.749098904594215,0.9108706554149341,0.015773205335533485,0.04099874114743972
loco,lgbm,1,2.0,8590,0.1258440046565774,0.5177018026619342,4.1138376363237885,0.8391018659200078,0.03373312770878385,0.08469939715743394
loco,lgbm,1,3.0,8590,0.17625145518044238,0.5188305187823078,2.9436949513474397,0.8054555634130441,0.058232985276109796,0.12034883914155142
