cap,did,lat,lon,serving_rsrp,speed_kmh
4,48,23.86945,90.50983,-110.0,23.0
4,48,23.86948,90.50979,-110.0,24.0
4,48,23.86952,90.50973,-110.0,25.0
4,48,23.86956,90.50968,-110.0,22.0
4,48,23.86959,90.50964,-117.0,20.0
4,48,23.86962,90.50959,-117.0,21.0
4,48,23.86965,90.50954,-118.0,24.0
4,48,23.86969,90.50948,-117.0,28.0
4,48,23.86974,90.50942,-110.0,30.0
4,48,23.86979,90.50935,-119.0,31.0
4,48,23.86984,90.50929,-119.0,30.0
4,48,23.86988,90.50922,-109.0,28.0
4,48,23.86993,90.50916,-104.0,27.0
4,48,23.86997,90.5091,-109.0,27.0
4,48,23.87001,90.50904,-108.0,28.0
4,48,23.87005,90.50898,-106.0,27.0
4,48,23.87009,90.50892,-111.0,27.0
4,48,23.87013,90.50886,-108.0,28.0
4,48,23.87017,90.5088,-111.0,28.0
4,48,23.87022,90.50874,-107.0,27.0
4,48,23.87026,90.50868,-104.0,26.0
4,48,23.8703,90.50863,-104.0,23.0
4,48,23.87033,90.50858,-101.0,20.0
4,48,23.87036,90.50854,-105.0,20.0
4,48,23.87039,90.50849,-106.0,20.0
4,48,23.87042,90.50844,-110.0,20.0
4,48,23.87045,90.5084,-107.0,19.0
4,48,23.87047,90.50835,-106.0,17.0
4,48,23.8705,90.50832,-106.0,14.0
4,48,23.87051,90.50829,-107.0,11.0
4,48,23.87053,90.50827,-105.0,9.0
4,48,23.87055,90.50825,-108.0,10.0
4,48,23.87056,90.50822,-105.0,12.0
4,48,23.87059,90.50819,-105.0,12.0
4,48,23.87062,90.50816,-107.0,19.0
4,48,23.87065,90.50812,-107.0,21.0
4,48,23.87069,90.50807,-108.0,24.0
4,48,23.87073,90.508,-107.0,30.0
4,48,23.87078,90.50793,-101.0,30.0
4,48,23.87083,90.50785,-101.0,37.0
4,48,23.87089,90.50777,-109.0,38.0
4,48,23.87094,90.50768,-105.0,39.0
4,48,23.87099,90.50758,-109.0,41.0
4,48,23.87104,90.50747,-107.0,41.0
4,48,23.8711,90.50736,-107.0,46.0
4,48,23.87115,90.50725,-104.0,49.0
4,48,23.87121,90.50712,-105.0,52.0
4,48,23.87127,90.50699,-111.0,55.0
4,48,23.87134,90.50685,-107.0,55.0
4,48,23.8714,90.50671,-108.0,60.0
4,48,23.87148,90.50657,-109.0,59.0
4,48,23.87155,90.50642,-106.0,59.0
4,48,23.87162,90.50628,-108.0,61.0
4,48,23.87169,90.50613,-106.0,62.0
4,48,23.87177,90.50598,-108.0,61.0
4,48,23.87185,90.50583,-106.0,61.0
4,48,23.87194,90.50569,-102.0,62.0
4,48,23.87204,90.50556,-83.0,63.0
4,48,23.87227,90.5053,-97.0,65.0
4,48,23.87227,90.5053,-86.0,66.0
4,48,23.87253,90.50507,-84.0,67.0
4,48,23.87253,90.50507,-85.0,69.0
4,48,23.87268,90.50496,-100.0,70.0
4,48,23.87284,90.50487,-102.0,70.0
4,48,23.873,90.50479,-97.0,73.0
4,48,23.87318,90.50472,-100.0,74.0
4,48,23.87336,90.50466,-104.0,75.0
4,48,23.87355,90.5046,-102.0,77.0
4,48,23.87373,90.50453,-102.0,77.0
4,48,23.87392,90.50446,-105.0,78.0
4,48,23.8741,90.50439,-103.0,77.0
4,48,23.87429,90.50432,-101.0,77.0
4,48,23.87447,90.50425,-91.0,76.0
4,48,23.87465,90.50418,-92.0,76.0
4,48,23.87482,90.5041,-88.0,76.0
4,48,23.875,90.50403,-99.0,75.0
4,48,23.87518,90.50395,-101.0,76.0
4,48,23.87536,90.50388,-100.0,75.0
4,48,23.87554,90.50381,-98.0,75.0
4,48,23.87572,90.50375,-89.0,76.0
4,48,23.8759,90.50368,-92.0,77.0
4,48,23.87609,90.50362,-97.0,76.0
4,48,23.87627,90.50355,-90.0,76.0
4,48,23.87646,90.50349,-96.0,76.0
4,48,23.87664,90.50343,-98.0,77.0
4,48,23.87683,90.50336,-97.0,77.0
4,48,23.87702,90.5033,-95.0,77.0
4,48,23.8772,90.50324,-98.0,77.0
4,48,23.87739,90.50319,-100.0,77.0
4,48,23.87758,90.50312,-106.0,79.0
4,48,23.87777,90.50306,-100.0,78.0
4,48,23.87795,90.503,-101.0,79.0
4,48,23.87815,90.50294,-109.0,79.0
4,48,23.87834,90.50288,-108.0,79.0
4,48,23.87853,90.50281,-108.0,80.0
4,48,23.87872,90.50275,-102.0,81.0
4,48,23.87892,90.50268,-102.0,81.0
4,48,23.87911,90.5026,-103.0,82.0
4,48,23.87931,90.50252,-104.0,84.0
4,48,23.8795,90.50243,-97.0,85.0
4,48,23.8797,90.50234,-97.0,83.0
4,48,23.87989,90.50226,-105.0,77.0
4,48,23.88006,90.50219,-106.0,69.0
4,48,23.88021,90.50213,-105.0,69.0
4,48,23.88034,90.50208,-104.0,55.0
4,48,23.88047,90.50203,-102.0,53.0
4,48,23.88059,90.50199,-97.0,52.0
4,48,23.88072,90.50195,-101.0,50.0
4,48,23.88083,90.5019,-101.0,51.0
4,48,23.88095,90.50185,-101.0,52.0
4,48,23.88107,90.5018,-97.0,52.0
4,48,23.88119,90.50174,-102.0,54.0
4,48,23.88131,90.50168,-97.0,55.0
4,48,23.88144,90.5016,-104.0,55.0
4,48,23.88156,90.50153,-102.0,60.0
4,48,23.8817,90.50145,-101.0,63.0
4,48,23.88185,90.50138,-99.0,64.0
4,48,23.88199,90.5013,-101.0,64.0
4,48,23.88214,90.50123,-97.0,64.0
4,48,23.88229,90.50116,-99.0,67.0
4,48,23.88244,90.50108,-96.0,69.0
4,48,23.8826,90.501,-94.0,71.0
4,48,23.88277,90.50091,-97.0,73.0
4,48,23.88293,90.50082,-93.0,73.0
4,48,23.88311,90.50073,-91.0,76.0
4,48,23.88328,90.50065,-86.0,77.0
4,48,23.88346,90.50056,-90.0,78.0
4,48,23.88364,90.50047,-91.0,79.0
4,48,23.88382,90.50037,-88.0,79.0
4,48,23.884,90.50027,-84.0,81.0
4,48,23.88418,90.50017,-78.0,82.0
4,48,23.88435,90.50004,-77.0,82.0
4,48,23.88452,90.49991,-75.0,83.0
4,48,23.88468,90.49976,-73.0,83.0
4,48,23.88482,90.49959,-77.0,85.0
4,48,23.88495,90.49941,-70.0,84.0
4,48,23.88507,90.49922,-70.0,83.0
4,48,23.88517,90.49902,-77.0,82.0
4,48,23.88526,90.49882,-75.0,81.0
4,48,23.88533,90.49861,-74.0,81.0
4,48,23.8854,90.4984,-80.0,82.0
4,48,23.88544,90.49817,-84.0,83.0
4,48,23.88547,90.49795,-86.0,83.0
4,48,23.88549,90.49773,-97.0,83.0
4,48,23.88551,90.49751,-82.0,76.0
4,48,23.88553,90.49732,-82.0,68.0
4,48,23.88554,90.49715,-82.0,55.0
4,48,23.88555,90.49701,-78.0,49.0
4,48,23.88555,90.49688,-73.0,48.0
4,48,23.88556,90.49676,-76.0,45.0
4,48,23.88556,90.49664,-82.0,44.0
4,48,23.88556,90.49652,-77.0,45.0
4,48,23.88556,90.4964,-76.0,43.0
4,48,23.88557,90.49629,-83.0,40.0
4,48,23.88558,90.49618,-84.0,39.0
4,48,23.88559,90.49608,-76.0,40.0
4,48,23.8856,90.49597,-82.0,42.0
4,48,23.88561,90.49585,-75.0,42.0
4,48,23.88562,90.49573,-73.0,43.0
4,48,23.88562,90.49562,-72.0,43.0
4,48,23.88563,90.4955,-83.0,43.0
4,48,23.88564,90.49538,-78.0,44.0
4,48,23.88565,90.49526,-87.0,44.0
4,48,23.88566,90.49514,-76.0,44.0
4,48,23.88568,90.49503,-79.0,43.0
4,48,23.88569,90.49491,-84.0,43.0
4,48,23.8857,90.49479,-87.0,43.0
4,48,23.88572,90.49468,-86.0,43.0
4,48,23.88573,90.49456,-90.0,44.0
4,48,23.88574,90.49444,-86.0,44.0
4,48,23.88576,90.49432,-97.0,44.0
4,49,23.88577,90.4942,-87.0,45.0
4,49,23.88579,90.49408,-83.0,44.0
4,49,23.8858,90.49396,-78.0,44.0
4,49,23.88582,90.49384,-82.0,45.0
4,49,23.88583,90.49371,-83.0,47.0
4,49,23.88584,90.49358,-82.0,47.0
4,49,23.88584,90.49346,-79.0,46.0
4,49,23.88585,90.49333,-78.0,46.0
4,49,23.88586,90.4932,-77.0,48.0
4,49,23.88587,90.49306,-77.0,49.0
4,49,23.88588,90.49293,-80.0,50.0
4,49,23.88589,90.49278,-82.0,53.0
4,49,23.8859,90.49264,-84.0,53.0
4,49,23.88592,90.49248,-86.0,59.0
4,49,23.88593,90.49231,-86.0,61.0
4,49,23.88594,90.49214,-87.0,63.0
4,49,23.88594,90.49197,-83.0,64.0
4,49,23.88594,90.49179,-77.0,64.0
4,49,23.88595,90.49161,-77.0,67.0
4,49,23.88596,90.49142,-79.0,68.0
4,49,23.88596,90.49123,-78.0,69.0
4,49,23.88597,90.49104,-80.0,70.0
4,49,23.88598,90.49084,-83.0,70.0
4,49,23.88599,90.49064,-80.0,72.0
4,49,23.88601,90.49044,-80.0,74.0
4,49,23.88604,90.49024,-82.0,75.0
4,49,23.88606,90.49003,-82.0,76.0
4,49,23.8861,90.48982,-78.0,76.0
4,49,23.88614,90.48961,-80.0,79.0
4,49,23.88618,90.48939,-89.0,81.0
4,49,23.88623,90.48917,-92.0,82.0
4,49,23.88628,90.48895,-89.0,83.0
4,49,23.88633,90.48873,-87.0,83.0
4,49,23.88639,90.4885,-92.0,85.0
4,49,23.88645,90.48828,-97.0,85.0
4,49,23.8865,90.48805,-98.0,86.0
4,49,23.88656,90.48782,-98.0,85.0
4,49,23.88662,90.4876,-97.0,85.0
4,49,23.88667,90.48737,-99.0,83.0
4,49,23.88673,90.48715,-97.0,82.0
4,49,23.88678,90.48694,-99.0,80.0
4,49,23.88684,90.48673,-99.0,78.0
4,49,23.88689,90.48653,-99.0,78.0
4,49,23.88695,90.48633,-102.0,75.0
4,49,23.887,90.48613,-101.0,76.0
4,49,23.88706,90.48593,-101.0,76.0
4,49,23.88713,90.48574,-104.0,77.0
4,49,23.8872,90.48555,-104.0,77.0
4,49,23.88729,90.48537,-95.0,75.0
4,49,23.88739,90.48519,-102.0,75.0
4,49,23.8875,90.48502,-102.0,77.0
4,49,23.88763,90.48487,-107.0,77.0
4,49,23.88777,90.48472,-105.0,77.0
4,49,23.88792,90.48459,-104.0,76.0
4,49,23.88808,90.48448,-99.0,74.0
4,49,23.88825,90.48438,-95.0,75.0
4,49,23.88843,90.4843,-95.0,76.0
4,49,23.88861,90.48423,-91.0,76.0
4,49,23.8888,90.48417,-92.0,77.0
4,49,23.88899,90.48413,-95.0,77.0
4,49,23.88918,90.48411,-91.0,77.0
4,49,23.88938,90.48409,-95.0,78.0
4,49,23.88957,90.48407,-96.0,78.0
4,49,23.88977,90.48406,-91.0,79.0
4,49,23.88997,90.48405,-97.0,79.0
4,49,23.89017,90.48404,-96.0,78.0
4,49,23.89037,90.48402,-100.0,78.0
4,49,23.89056,90.48401,-97.0,78.0
4,49,23.89076,90.484,-97.0,78.0
4,49,23.89096,90.48399,-99.0,78.0
4,49,23.89116,90.48397,-96.0,79.0
4,49,23.89136,90.48395,-95.0,81.0
4,49,23.89157,90.48392,-89.0,81.0
4,49,23.89177,90.48388,-94.0,83.0
4,49,23.89198,90.48383,-100.0,84.0
4,49,23.89219,90.48376,-95.0,85.0
4,49,23.89239,90.48369,-98.0,85.0
4,49,23.89259,90.48361,-95.0,85.0
4,49,23.8928,90.48353,-96.0,88.0
4,49,23.89301,90.48344,-90.0,90.0
4,49,23.89322,90.48335,-85.0,91.0
4,49,23.89344,90.48326,-93.0,90.0
4,49,23.89365,90.48317,-90.0,90.0
4,49,23.89386,90.48308,-95.0,91.0
4,49,23.89408,90.48299,-97.0,93.0
4,49,23.8943,90.4829,-90.0,93.0
4,49,23.89452,90.4828,-92.0,94.0
4,49,23.89474,90.48271,-93.0,94.0
4,49,23.89496,90.48261,-94.0,95.0
4,49,23.89518,90.48251,-91.0,95.0
4,49,23.8954,90.48241,-93.0,94.0
4,49,23.89562,90.4823,-89.0,94.0
4,49,23.89584,90.4822,-91.0,94.0
4,49,23.89605,90.48211,-91.0,92.0
4,49,23.89627,90.48203,-97.0,92.0
4,49,23.8965,90.48197,-92.0,92.0
4,49,23.89673,90.48192,-93.0,92.0
4,49,23.89695,90.48187,-97.0,92.0
4,49,23.89718,90.48182,-93.0,93.0
4,49,23.89741,90.48177,-93.0,93.0
4,49,23.89763,90.48171,-91.0,92.0
4,49,23.89786,90.48165,-89.0,91.0
4,49,23.89808,90.48159,-87.0,91.0
4,49,23.8983,90.48152,-87.0,92.0
4,49,23.89852,90.48146,-86.0,91.0
4,49,23.89874,90.48139,-84.0,91.0
4,49,23.89896,90.48133,-81.0,89.0
4,49,23.89918,90.48127,-82.0,89.0
4,49,23.89939,90.48121,-87.0,88.0
4,49,23.89961,90.48115,-86.0,87.0
4,49,23.89982,90.48109,-87.0,87.0
4,49,23.90003,90.48103,-90.0,87.0
4,49,23.90025,90.48097,-92.0,87.0
4,49,23.90046,90.48091,-96.0,88.0
4,49,23.90068,90.48084,-94.0,89.0
4,49,23.9009,90.48078,-100.0,90.0
4,49,23.90112,90.48071,-98.0,90.0
4,49,23.90134,90.48065,-98.0,91.0
4,49,23.90156,90.48058,-101.0,92.0
4,49,23.90178,90.48051,-100.0,92.0
4,49,23.90201,90.48045,-99.0,92.0
4,49,23.90223,90.48038,-93.0,93.0
4,49,23.90246,90.48031,-93.0,93.0
4,49,23.90268,90.48025,-92.0,93.0
4,49,23.90291,90.48018,-91.0,93.0
4,49,23.90313,90.48011,-95.0,93.0
4,49,23.90336,90.48004,-98.0,92.0
4,49,23.90358,90.47997,-98.0,92.0
4,49,23.9038,90.47989,-100.0,92.0
4,49,23.90402,90.47982,-101.0,92.0
4,49,23.90424,90.47974,-100.0,92.0
4,49,23.90446,90.47966,-103.0,92.0
4,49,23.90468,90.47959,-106.0,92.0
4,49,23.9049,90.47951,-106.0,91.0
4,49,23.90512,90.47943,-97.0,92.0
4,49,23.90534,90.47935,-101.0,92.0
4,49,23.90555,90.47927,-105.0,92.0
4,49,23.90578,90.47919,-100.0,91.0
4,49,23.90599,90.47912,-103.0,90.0
4,49,23.9062,90.47905,-103.0,87.0
4,49,23.90641,90.47897,-99.0,85.0
4,49,23.90661,90.4789,-100.0,83.0
4,49,23.9068,90.47882,-106.0,83.0
4,49,23.90698,90.47874,-100.0,80.0
4,49,23.90717,90.47865,-93.0,80.0
4,49,23.90734,90.47855,-111.0,80.0
4,49,23.90751,90.47844,-112.0,79.0
4,49,23.90767,90.47832,-109.0,79.0
4,49,23.90782,90.47819,-108.0,78.0
4,49,23.90797,90.47805,-112.0,78.0
4,49,23.90811,90.4779,-111.0,78.0
4,49,23.90824,90.47775,-112.0,78.0
4,49,23.90837,90.47759,-111.0,78.0
4,49,23.90849,90.47743,-113.0,78.0
4,49,23.90861,90.47727,-111.0,78.0
4,49,23.90874,90.4771,-112.0,78.0
4,49,23.90886,90.47694,-115.0,79.0
4,49,23.90898,90.47677,-114.0,79.0
4,49,23.90911,90.47661,-116.0,79.0
4,49,23.90924,90.47644,-90.0,79.0
4,49,23.90936,90.47628,-90.0,79.0
4,49,23.90949,90.47611,-82.0,80.0
4,49,23.90962,90.47594,-82.0,80.0
4,49,23.90975,90.47577,-76.0,81.0
4,49,23.90987,90.4756,-77.0,81.0
4,49,23.91,90.47542,-78.0,82.0
4,49,23.91014,90.47525,-80.0,83.0
4,49,23.91027,90.47507,-80.0,83.0
4,49,23.91041,90.4749,-83.0,84.0
4,49,23.91054,90.47472,-83.0,85.0
4,49,23.91068,90.47454,-86.0,86.0
4,49,23.91082,90.47436,-86.0,86.0
4,49,23.91096,90.47418,-88.0,86.0
4,49,23.91109,90.47399,-93.0,87.0
4,49,23.91124,90.47381,-93.0,88.0
4,49,23.91138,90.47362,-88.0,89.0
4,49,23.91153,90.47344,-94.0,90.0
4,49,23.91167,90.47325,-90.0,90.0
4,50,23.91182,90.47306,-95.0,90.0
4,50,23.91197,90.47287,-88.0,90.0
4,50,23.91211,90.47268,-87.0,91.0
4,50,23.91226,90.47249,-98.0,90.0
4,50,23.9124,90.4723,-102.0,90.0
4,50,23.91255,90.47211,-102.0,89.0
4,50,23.91269,90.47193,-100.0,89.0
4,50,23.91284,90.47174,-102.0,89.0
4,50,23.91298,90.47155,-105.0,88.0
4,50,23.91312,90.47137,-104.0,88.0
4,50,23.91326,90.47119,-108.0,86.0
4,50,23.9134,90.47101,-109.0,85.0
4,50,23.91353,90.47083,-108.0,84.0
4,50,23.91367,90.47066,-110.0,83.0
4,50,23.91381,90.4705,-109.0,83.0
4,50,23.91395,90.47034,-109.0,80.0
4,50,23.9141,90.47019,-114.0,80.0
4,50,23.91425,90.47005,-111.0,80.0
4,50,23.91441,90.46991,-111.0,81.0
4,50,23.91458,90.46978,-111.0,81.0
4,50,23.91475,90.46966,-114.0,82.0
4,50,23.91492,90.46955,-117.0,82.0
4,50,23.91511,90.46944,-88.0,82.0
4,50,23.9153,90.46935,-88.0,83.0
4,50,23.91549,90.46927,-83.0,83.0
4,50,23.91569,90.46919,-88.0,83.0
4,50,23.91589,90.46912,-91.0,83.0
4,50,23.91609,90.46906,-87.0,82.0
4,50,23.91629,90.46899,-88.0,82.0
4,50,23.91649,90.46894,-90.0,82.0
4,50,23.91668,90.46888,-92.0,78.0
4,50,23.91687,90.46882,-95.0,77.0
4,50,23.91706,90.46876,-92.0,76.0
4,50,23.91724,90.4687,-93.0,75.0
4,50,23.91742,90.46865,-93.0,75.0
4,50,23.9176,90.46859,-94.0,75.0
4,50,23.91779,90.46853,-96.0,76.0
4,50,23.91797,90.46847,-99.0,76.0
4,50,23.91815,90.46842,-100.0,76.0
4,50,23.91834,90.46835,-99.0,76.0
4,50,23.91852,90.46829,-97.0,78.0
4,50,23.9187,90.46822,-97.0,77.0
4,50,23.91889,90.46815,-95.0,77.0
4,50,23.91907,90.46807,-93.0,77.0
4,50,23.91924,90.46798,-92.0,76.0
4,50,23.9194,90.46788,-94.0,76.0
4,50,23.91956,90.46775,-95.0,76.0
4,50,23.91971,90.46762,-88.0,75.0
4,50,23.91984,90.46748,-94.0,75.0
4,50,23.91996,90.46732,-90.0,75.0
4,50,23.92007,90.46716,-85.0,75.0
4,50,23.92017,90.46698,-95.0,75.0
4,50,23.92026,90.46681,-95.0,74.0
4,50,23.92035,90.46663,-96.0,74.0
4,50,23.92043,90.46645,-92.0,74.0
4,50,23.92052,90.46627,-94.0,74.0
4,50,23.92061,90.46609,-94.0,75.0
4,50,23.92069,90.46591,-93.0,75.0
4,50,23.92078,90.46573,-95.0,76.0
4,50,23.92087,90.46554,-92.0,76.0
4,50,23.92096,90.46536,-93.0,78.0
4,50,23.92105,90.46517,-88.0,79.0
4,50,23.92114,90.46498,-88.0,80.0
4,50,23.92124,90.46478,-80.0,80.0
4,50,23.92133,90.46459,-79.0,82.0
4,50,23.92143,90.46439,-76.0,83.0
4,50,23.92152,90.46419,-79.0,83.0
4,50,23.92162,90.46398,-85.0,84.0
4,50,23.92172,90.46378,-72.0,85.0
4,50,23.92181,90.46357,-72.0,85.0
4,50,23.92191,90.46336,-72.0,86.0
4,50,23.92201,90.46315,-79.0,87.0
4,50,23.92212,90.46294,-83.0,87.0
4,50,23.92222,90.46273,-84.0,87.0
4,50,23.92232,90.46252,-69.0,87.0
4,50,23.92242,90.46231,-68.0,86.0
4,50,23.92252,90.4621,-67.0,86.0
4,50,23.92262,90.46189,-69.0,87.0
4,50,23.92272,90.46168,-76.0,87.0
4,50,23.92282,90.46147,-73.0,87.0
4,50,23.92292,90.46126,-82.0,87.0
4,50,23.92303,90.46105,-79.0,88.0
4,50,23.92313,90.46083,-82.0,88.0
4,50,23.92323,90.46062,-82.0,89.0
4,50,23.92333,90.4604,-84.0,89.0
4,50,23.92344,90.46018,-83.0,91.0
4,50,23.92355,90.45996,-89.0,91.0
4,50,23.92365,90.45974,-87.0,92.0
4,50,23.92376,90.45951,-92.0,93.0
4,50,23.92387,90.45929,-87.0,93.0
4,50,23.92398,90.45906,-87.0,94.0
4,50,23.92409,90.45883,-86.0,95.0
4,50,23.9242,90.4586,-89.0,95.0
4,50,23.92431,90.45837,-89.0,96.0
4,50,23.92442,90.45813,-84.0,96.0
4,50,23.92452,90.45789,-83.0,97.0
4,50,23.92463,90.45765,-85.0,97.0
4,50,23.92473,90.45741,-89.0,97.0
4,50,23.92484,90.45717,-90.0,98.0
4,50,23.92495,90.45693,-90.0,98.0
4,50,23.92505,90.45669,-87.0,97.0
4,50,23.92516,90.45645,-84.0,96.0
4,50,23.92526,90.45622,-76.0,93.0
4,50,23.92538,90.456,-76.0,90.0
4,50,23.9255,90.4558,-78.0,90.0
4,50,23.92562,90.45561,-83.0,85.0
4,50,23.92576,90.45543,-82.0,82.0
4,50,23.9259,90.45528,-79.0,80.0
4,50,23.92605,90.45513,-73.0,80.0
4,50,23.92621,90.455,-73.0,80.0
4,50,23.92638,90.45488,-79.0,80.0
4,50,23.92655,90.45478,-80.0,79.0
4,50,23.92673,90.45469,-75.0,79.0
4,50,23.92692,90.4546,-71.0,80.0
4,50,23.9271,90.45452,-72.0,80.0
4,50,23.92729,90.45444,-77.0,79.0
4,50,23.92747,90.45437,-73.0,79.0
4,50,23.92766,90.45429,-75.0,79.0
4,50,23.92784,90.45421,-81.0,79.0
4,50,23.92803,90.45413,-75.0,79.0
4,50,23.92821,90.45404,-75.0,78.0
4,50,23.92838,90.45397,-79.0,75.0
4,50,23.92855,90.45389,-78.0,72.0
4,50,23.92871,90.45381,-77.0,69.0
4,50,23.92887,90.45373,-78.0,69.0
4,50,23.92902,90.45363,-74.0,70.0
4,50,23.92918,90.45353,-78.0,71.0
4,50,23.92933,90.45342,-78.0,73.0
4,50,23.92948,90.4533,-82.0,74.0
4,50,23.92962,90.45317,-78.0,74.0
4,50,23.92976,90.45303,-81.0,78.0
4,50,23.92991,90.45288,-81.0,79.0
4,50,23.93004,90.45273,-87.0,79.0
4,50,23.93017,90.45257,-78.0,79.0
4,50,23.9303,90.4524,-87.0,79.0
4,50,23.93043,90.45222,-83.0,83.0
4,50,23.93055,90.45203,-72.0,86.0
4,50,23.93068,90.45184,-78.0,88.0
4,50,23.93081,90.45164,-74.0,90.0
4,50,23.93094,90.45144,-84.0,90.0
4,50,23.93108,90.45124,-79.0,93.0
4,50,23.93123,90.45103,-88.0,93.0
4,50,23.93137,90.45083,-83.0,94.0
4,50,23.93151,90.45062,-89.0,95.0
4,50,23.93166,90.45042,-91.0,95.0
4,50,23.93181,90.45021,-92.0,95.0
4,50,23.93195,90.45001,-86.0,94.0
4,50,23.93209,90.4498,-86.0,93.0
4,50,23.93223,90.4496,-83.0,91.0
4,50,23.93237,90.44941,-81.0,90.0
4,50,23.93251,90.44922,-84.0,88.0
4,50,23.93264,90.44903,-84.0,87.0
4,50,23.93277,90.44884,-81.0,85.0
4,50,23.9329,90.44866,-82.0,84.0
4,50,23.93303,90.44848,-82.0,83.0
4,50,23.93316,90.4483,-82.0,82.0
4,50,23.93329,90.44812,-81.0,82.0
4,50,23.93342,90.44794,-83.0,84.0
4,50,23.93355,90.44776,-83.0,85.0
4,50,23.93368,90.44758,-81.0,86.0
4,50,23.93381,90.44739,-81.0,86.0
4,50,23.93394,90.4472,-83.0,86.0
4,50,23.93408,90.44702,-82.0,86.0
4,50,23.93421,90.44683,-81.0,86.0
4,50,23.93434,90.44665,-81.0,86.0
4,50,23.93447,90.44646,-83.0,85.0
4,50,23.9346,90.44628,-88.0,84.0
4,50,23.93472,90.44609,-86.0,84.0
4,50,23.93485,90.44591,-83.0,83.0
4,50,23.93498,90.44573,-84.0,83.0
4,50,23.9351,90.44555,-85.0,83.0
4,50,23.93523,90.44538,-92.0,82.0
4,50,23.93536,90.4452,-91.0,82.0
4,50,23.93549,90.44503,-88.0,81.0
4,50,23.93561,90.44485,-90.0,81.0
4,50,23.93574,90.44468,-86.0,81.0
4,50,23.93587,90.44451,-88.0,80.0
4,50,23.936,90.44434,-77.0,81.0
4,51,23.93613,90.44417,-80.0,81.0
4,51,23.93626,90.444,-83.0,81.0
4,51,23.93638,90.44383,-88.0,81.0
4,51,23.93651,90.44366,-91.0,81.0
4,51,23.93664,90.44349,-93.0,81.0
4,51,23.93677,90.44332,-93.0,81.0
4,51,23.9369,90.44315,-90.0,82.0
4,51,23.93704,90.44298,-91.0,84.0
4,51,23.93718,90.4428,-89.0,84.0
4,51,23.93731,90.44263,-88.0,85.0
4,51,23.93745,90.44245,-86.0,86.0
4,51,23.93759,90.44227,-86.0,86.0
4,51,23.93774,90.44209,-87.0,86.0
4,51,23.93788,90.44192,-87.0,86.0
4,51,23.93802,90.44174,-88.0,86.0
4,51,23.93817,90.44156,-88.0,86.0
4,51,23.93831,90.44139,-87.0,86.0
4,51,23.93846,90.44121,-90.0,86.0
4,51,23.9386,90.44104,-88.0,87.0
4,51,23.93875,90.44086,-90.0,88.0
4,51,23.9389,90.44068,-87.0,89.0
4,51,23.93905,90.4405,-86.0,90.0
4,51,23.9392,90.44032,-86.0,90.0
4,51,23.93936,90.44013,-87.0,91.0
4,51,23.93951,90.43995,-91.0,92.0
4,51,23.93967,90.43977,-91.0,92.0
4,51,23.93983,90.43958,-94.0,92.0
4,51,23.93999,90.4394,-93.0,92.0
4,51,23.94014,90.43921,-90.0,92.0
4,51,23.9403,90.43902,-91.0,92.0
4,51,23.94045,90.43884,-92.0,92.0
4,51,23.94061,90.43865,-92.0,92.0
4,51,23.94077,90.43846,-92.0,92.0
4,51,23.94092,90.43828,-90.0,92.0
4,51,23.94108,90.43809,-86.0,92.0
4,51,23.94124,90.4379,-93.0,92.0
4,51,23.9414,90.43772,-91.0,92.0
4,51,23.94155,90.43753,-91.0,91.0
4,51,23.94171,90.43735,-91.0,90.0
4,51,23.94186,90.43717,-93.0,90.0
4,51,23.94201,90.43699,-93.0,89.0
4,51,23.94216,90.4368,-94.0,89.0
4,51,23.94229,90.43662,-94.0,87.0
4,51,23.94243,90.43643,-94.0,87.0
4,51,23.94255,90.43623,-98.0,87.0
4,51,23.94267,90.43603,-96.0,87.0
4,51,23.94278,90.43583,-96.0,87.0
4,51,23.94288,90.43562,-101.0,86.0
4,51,23.94299,90.43541,-99.0,86.0
4,51,23.9431,90.43521,-98.0,87.0
4,51,23.9432,90.435,-100.0,87.0
4,51,23.94331,90.43479,-97.0,87.0
4,51,23.94342,90.43458,-103.0,87.0
4,51,23.94352,90.43438,-104.0,86.0
4,51,23.94363,90.43417,-96.0,86.0
4,51,23.94373,90.43397,-99.0,84.0
4,51,23.94384,90.43377,-94.0,84.0
4,51,23.94394,90.43358,-102.0,83.0
4,51,23.94404,90.43338,-105.0,82.0
4,51,23.94414,90.43318,-105.0,83.0
4,51,23.94424,90.43298,-112.0,83.0
4,51,23.94434,90.43279,-111.0,83.0
4,51,23.94445,90.43259,-109.0,84.0
4,51,23.94456,90.43239,-112.0,84.0
4,51,23.94466,90.43219,-113.0,85.0
4,51,23.94477,90.43199,-108.0,86.0
4,51,23.94487,90.43178,-113.0,86.0
4,51,23.94498,90.43158,-107.0,86.0
4,51,23.94508,90.43137,-106.0,87.0
4,51,23.94519,90.43117,-103.0,87.0
4,51,23.9453,90.43096,-102.0,85.0
4,51,23.9454,90.43076,-107.0,85.0
4,51,23.9455,90.43055,-105.0,85.0
4,51,23.9456,90.43035,-104.0,85.0
4,51,23.9457,90.43014,-98.0,85.0
4,51,23.94579,90.42993,-95.0,85.0
4,51,23.94588,90.42972,-92.0,85.0
4,51,23.94597,90.42951,-99.0,85.0
4,51,23.94606,90.4293,-101.0,87.0
4,51,23.94615,90.42908,-106.0,87.0
4,51,23.94624,90.42886,-106.0,87.0
