model,protocol,gate_mode,split,horizon_s,n,positive_rate,auprc,auprc_lift,auroc,brier,nll,ece,f1_best,f1_best_threshold,recall_at_fpr0.01,threshold_at_fpr0.01,recall_at_fpr0.05,threshold_at_fpr0.05,recall_at_fpr0.1,threshold_at_fpr0.1,precision_at_recall0.5,precision_at_recall0.8,note
reward_only_control,theirs (capture -> capture),grid,13Sept->12Sept,3.0,716,0.276536312849162,0.3680938779266551,1.3310869525024498,0.6604071604071604,0.19318784916201115,1.1560449040768443,0.06934357541899443,0.5302325581395348,0.35,0.0,inf,0.0,1.0,0.0,1.0,0.3825503355704698,0.3825503355704698,"rank by r(s,1) - r(s,0) directly; no Q-learning"
reward_only_control,theirs (capture -> capture),grid,13Sept->12Sept,5.0,706,0.37252124645892354,0.4772396508480282,1.2811071996148589,0.661657039370349,0.23965651558073658,1.6184715083150683,0.1673512747875354,0.6228571428571429,0.35,0.0,inf,0.0,1.0,0.0,1.0,0.4988558352402746,0.4988558352402746,"rank by r(s,1) - r(s,0) directly; no Q-learning"
ours_lgbm,theirs (capture -> capture),grid,13Sept->12Sept,0.5,726,0.06473829201101929,0.4026014775474026,6.2189079297747725,0.8796101902046187,0.05245957467964165,0.25804586291343984,0.04993970599723293,0.5825242718446602,0.2639409755689419,0.14893617021276595,0.9777154561714505,0.6382978723404256,0.2639409755689419,0.7021276595744681,0.020489798223819407,0.5625,0.16412213740458015,"same rows, same labels, 107 features"
ours_lgbm,theirs (capture -> capture),grid,13Sept->12Sept,1.0,726,0.11570247933884298,0.7407983428103735,6.402614248575371,0.8741840973149384,0.0507063250666139,0.27805665530406926,0.04876187724778589,0.7310344827586208,0.3792883843948045,0.6071428571428571,0.661525274499206,0.6547619047619048,0.100601639696185,0.7261904761904762,0.03143513941270853,0.9791666666666666,0.29955947136563876,"same rows, same labels, 107 features"
ours_lgbm,theirs (capture -> capture),grid,13Sept->12Sept,2.0,721,0.20804438280166435,0.6703482098422521,3.222140395308425,0.8129246935201401,0.12014303446100537,0.4872595721221339,0.09192866138206347,0.6106870229007633,0.3988555721650261,0.35333333333333333,0.8761572516788481,0.5,0.4556102567388178,0.5666666666666667,0.2736699734350217,0.7281553398058253,0.3409090909090909,"same rows, same labels, 107 features"
ours_lgbm,theirs (capture -> capture),grid,13Sept->12Sept,3.0,716,0.276536312849162,0.6788150116000905,2.4547047894225495,0.7936020436020434,0.15665887473020368,0.5773787495100248,0.11224055212974925,0.6356589147286822,0.3417748257698187,0.24242424242424243,0.9599255625224089,0.3939393939393939,0.7644232152900288,0.5656565656565656,0.4804119491859124,0.6917808219178082,0.40100250626566414,"same rows, same labels, 107 features"
ours_lgbm,theirs (capture -> capture),grid,13Sept->12Sept,5.0,706,0.37252124645892354,0.687594052715949,1.84578479550365,0.7498219021706478,0.21492941444614727,0.7142832563533308,0.15712748466884405,0.6184615384615385,0.16305885687851296,0.20152091254752852,0.9727395357178547,0.33840304182509506,0.8965451401213117,0.4296577946768061,0.8024257613056521,0.6716417910447762,0.4817351598173516,"same rows, same labels, 107 features"
ours_lgbm_5feat,theirs (capture -> capture),grid,13Sept->12Sept,0.5,726,0.06473829201101929,0.2382201716995515,3.679741375614349,0.7627612571679252,0.07986138719191724,0.3377281651651758,0.0814203412112617,0.339622641509434,0.5011156535044209,0.0851063829787234,0.9813317242828565,0.3191489361702128,0.6055418455975632,0.40425531914893614,0.3060819697187323,0.1791044776119403,0.13286713286713286,"our learner on their 5-D state, to separate method from features"
ours_lgbm_5feat,theirs (capture -> capture),grid,13Sept->12Sept,1.0,726,0.11570247933884298,0.4527647846084977,3.91318135268773,0.7660862631657024,0.1166307512344182,0.4279753704397861,0.11888297505242124,0.452054794520548,0.7324922374485049,0.21428571428571427,0.9755146574753057,0.39285714285714285,0.7324922374485049,0.4523809523809524,0.5543842449655284,0.34146341463414637,0.18888888888888888,"our learner on their 5-D state, to separate method from features"
ours_lgbm_5feat,theirs (capture -> capture),grid,13Sept->12Sept,2.0,721,0.20804438280166435,0.4914578544588306,2.362274087098779,0.7499241097489784,0.18595735397850555,0.5828574269408906,0.15629108006595469,0.48041775456919056,0.41735197909227184,0.12,0.9679748744123363,0.24,0.9045150114870083,0.37333333333333335,0.7636307001347475,0.45180722891566266,0.3288409703504043,"our learner on their 5-D state, to separate method from features"
ours_lgbm_5feat,theirs (capture -> capture),grid,13Sept->12Sept,3.0,716,0.276536312849162,0.5440423243399595,1.96734497084551,0.7396601146601146,0.21013521239994218,0.6245140153827501,0.1596232026059937,0.5401929260450161,0.18139545587296035,0.12121212121212122,0.9454140866583208,0.24242424242424243,0.8929608504664173,0.3484848484848485,0.8091706757525532,0.4900990099009901,0.4004914004914005,"our learner on their 5-D state, to separate method from features"
ours_lgbm_5feat,theirs (capture -> capture),grid,13Sept->12Sept,5.0,706,0.37252124645892354,0.6011680231184117,1.613781841526991,0.7184123114952492,0.23389556716313029,0.6930190748938589,0.1667230491956611,0.6077032810271041,0.2682109277392967,0.06463878326996197,0.9654037989173809,0.20152091254752852,0.9102487760450639,0.3269961977186312,0.8401183668483924,0.5708333333333333,0.4863013698630137,"our learner on their 5-D state, to separate method from features"
departmental_q,ours (grouped drive K-fold),grid,fold0,0.5,649,0.06471494607087827,0.06507039472111464,1.005492527952462,0.45075311838079546,0.44229717543383734,1.2433831800187412,0.6009909925660719,0.12202380952380952,0.47382301397966753,0.0,0.9474849111696655,0.047619047619047616,0.9318855615004897,0.047619047619047616,0.9318855615004897,0.06507936507936508,0.06507936507936508,"Q(s,1)-Q(s,0), 1-NN lookup, no TTT filter"
departmental_q,ours (grouped drive K-fold),grid,fold0,1.0,649,0.1263482280431433,0.13496089567992295,1.0681661133691462,0.48727792833483896,0.41998684415825815,1.1881075342274021,0.5393577105938069,0.22752808988764042,0.47382301397966753,0.012195121951219513,0.9474849111696655,0.036585365853658534,0.9318855615004897,0.036585365853658534,0.9318855615004897,0.12857142857142856,0.12857142857142856,"Q(s,1)-Q(s,0), 1-NN lookup, no TTT filter"
departmental_q,ours (grouped drive K-fold),grid,fold0,2.0,646,0.22445820433436534,0.23335382856373027,1.039631539670136,0.4758551861793654,0.3909835720465397,1.0959515433520566,0.44241758193108605,0.37046632124352324,0.47382301397966753,0.020689655172413793,0.9461008581918104,0.05517241379310345,0.9318855615004897,0.05517241379310345,0.9318855615004897,0.22937293729372937,0.22937293729372937,"Q(s,1)-Q(s,0), 1-NN lookup, no TTT filter"
departmental_q,ours (grouped drive K-fold),grid,fold0,3.0,642,0.3037383177570093,0.3251652986797019,1.070544214114711,0.4818734583835255,0.36302326626643666,1.0237035752576273,0.36341779887129666,0.46943765281173594,0.47382301397966753,0.041025641025641026,0.938687138864758,0.06153846153846154,0.9318855615004897,0.15897435897435896,0.9096481821734237,0.3089700996677741,0.3089700996677741,"Q(s,1)-Q(s,0), 1-NN lookup, no TTT filter"
departmental_q,ours (grouped drive K-fold),grid,fold0,5.0,631,0.4152139461172742,0.4402281846926315,1.060244215805536,0.498888061399698,0.323111172206607,0.9501209072076162,0.2535435329923377,0.5903890160183066,0.47382301397966753,0.03435114503816794,0.938687138864758,0.05343511450381679,0.9318855615004897,0.13740458015267176,0.8663639598653203,0.4230118443316413,0.4230118443316413,"Q(s,1)-Q(s,0), 1-NN lookup, no TTT filter"
departmental_q_ttt,ours (grouped drive K-fold),grid,fold0,0.5,649,0.06471494607087827,0.06471494607087827,1.0,0.49917627677100496,0.0652941376544049,1.0445449534899771,0.06565963488450235,0.1215629522431259,0.0,0.0,0.6131030400420272,0.0,0.6131030400420272,0.0,0.6131030400420272,0.06471494607087827,0.06471494607087827,their evaluation: TTT filter over the following 1.0s (uses future samples)
departmental_q_ttt,ours (grouped drive K-fold),grid,fold0,1.0,649,0.1263482280431433,0.1263482280431433,1.0,0.4991181657848325,0.12692741962666992,2.0379560814381015,0.12729291685676739,0.2243502051983584,0.0,0.0,0.6131030400420272,0.0,0.6131030400420272,0.0,0.6131030400420272,0.1263482280431433,0.1263482280431433,their evaluation: TTT filter over the following 1.0s (uses future samples)
departmental_q_ttt,ours (grouped drive K-fold),grid,fold0,2.0,646,0.22445820433436534,0.22445820433436534,1.0,0.5,0.22445820433436534,3.617838884657832,0.22445820433436534,0.36662452591656136,0.0,0.0,inf,0.0,inf,0.0,inf,0.22445820433436534,0.22445820433436534,their evaluation: TTT filter over the following 1.0s (uses future samples)
departmental_q_ttt,ours (grouped drive K-fold),grid,fold0,3.0,642,0.3037383177570093,0.3037383177570093,1.0,0.5,0.3037383177570093,4.895683328094822,0.3037383177570093,0.4659498207885305,0.0,0.0,inf,0.0,inf,0.0,inf,0.3037383177570093,0.3037383177570093,their evaluation: TTT filter over the following 1.0s (uses future samples)
departmental_q_ttt,ours (grouped drive K-fold),grid,fold0,5.0,631,0.4152139461172742,0.4152139461172742,1.0,0.5,0.4152139461172742,6.692458157608689,0.4152139461172742,0.5867861142217246,0.0,0.0,inf,0.0,inf,0.0,inf,0.4152139461172742,0.4152139461172742,their evaluation: TTT filter over the following 1.0s (uses future samples)
departmental_gate,ours (grouped drive K-fold),grid,fold0,0.5,649,0.06471494607087827,0.06471494607087827,1.0,0.49917627677100496,0.0662557781201849,1.0679170625450496,0.06625577812018489,0.1215629522431259,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.06471494607087827,0.06471494607087827,their gate alone (grid): neighbour >= serving + 3.0 dB
departmental_gate,ours (grouped drive K-fold),grid,fold0,1.0,649,0.1263482280431433,0.1263482280431433,1.0,0.4991181657848325,0.12788906009244994,2.061328190493174,0.12788906009244994,0.2243502051983584,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.1263482280431433,0.1263482280431433,their gate alone (grid): neighbour >= serving + 3.0 dB
departmental_gate,ours (grouped drive K-fold),grid,fold0,2.0,646,0.22445820433436534,0.22445820433436534,1.0,0.5,0.22445820433436534,3.617838884657832,0.22445820433436534,0.36662452591656136,0.0,0.0,inf,0.0,inf,0.0,inf,0.22445820433436534,0.22445820433436534,their gate alone (grid): neighbour >= serving + 3.0 dB
departmental_gate,ours (grouped drive K-fold),grid,fold0,3.0,642,0.3037383177570093,0.3037383177570093,1.0,0.5,0.3037383177570093,4.895683328094822,0.3037383177570093,0.4659498207885305,0.0,0.0,inf,0.0,inf,0.0,inf,0.3037383177570093,0.3037383177570093,their gate alone (grid): neighbour >= serving + 3.0 dB
departmental_gate,ours (grouped drive K-fold),grid,fold0,5.0,631,0.4152139461172742,0.4152139461172742,1.0,0.5,0.4152139461172742,6.692458157608689,0.4152139461172742,0.5867861142217246,0.0,0.0,inf,0.0,inf,0.0,inf,0.4152139461172742,0.4152139461172742,their gate alone (grid): neighbour >= serving + 3.0 dB
reward_only_control,ours (grouped drive K-fold),grid,fold0,0.5,649,0.06471494607087827,0.08749984865545506,1.3520809946997698,0.6357378206636857,0.1313654828152657,0.4419940758167372,0.24121025353690997,0.162839248434238,0.4090909090909091,0.0,1.0,0.0,1.0,0.0,1.0,0.08924485125858124,0.08924485125858124,"rank by r(s,1) - r(s,0) directly; no Q-learning"
reward_only_control,ours (grouped drive K-fold),grid,fold0,1.0,649,0.1263482280431433,0.16516144057957236,1.30719237727003,0.63040392308685,0.14747418151256225,0.47956463478338807,0.17957697156464494,0.2851637764932563,0.4090909090909091,0.0,1.0,0.0,1.0,0.0,1.0,0.16933638443935928,0.16933638443935928,"rank by r(s,1) - r(s,0) directly; no Q-learning"
reward_only_control,ours (grouped drive K-fold),grid,fold0,2.0,646,0.22445820433436534,0.27451850647390913,1.2230272771182433,0.6139101108128571,0.1776155873397641,0.5330059932804919,0.08879819870531945,0.42487046632124353,0.4090909090909091,0.0,inf,0.0,inf,0.0,inf,0.2834101382488479,0.2834101382488479,"rank by r(s,1) - r(s,0) directly; no Q-learning"
reward_only_control,ours (grouped drive K-fold),grid,fold0,3.0,642,0.3037383177570093,0.3592009109598723,1.182599922237118,0.6073251878621005,0.20497348163023607,0.6015384817215925,0.050198244123477745,0.5111821086261981,0.4090909090909091,0.0,inf,0.0,inf,0.0,inf,0.37122969837587005,0.37122969837587005,"rank by r(s,1) - r(s,0) directly; no Q-learning"
reward_only_control,ours (grouped drive K-fold),grid,fold0,5.0,631,0.4152139461172742,0.47733777197085564,1.1496188324946943,0.6078011543474214,0.2440963445141517,0.6998238649362932,0.110646880852903,0.60932944606414,0.4090909090909091,0.0,inf,0.0,inf,0.0,inf,0.49292452830188677,0.4158730158730159,"rank by r(s,1) - r(s,0) directly; no Q-learning"
ours_lgbm,ours (grouped drive K-fold),grid,fold0,0.5,649,0.06471494607087827,0.3723652465725725,5.753929643466656,0.894602651604299,0.05677843257536833,0.2558115023022756,0.0512693430963858,0.5631067961165048,0.3521020809744519,0.023809523809523808,0.9859175735850544,0.6428571428571429,0.47811198967500473,0.7380952380952381,0.0973040578577648,0.5238095238095238,0.3434343434343434,"same rows, same labels, 107 features"
ours_lgbm,ours (grouped drive K-fold),grid,fold0,1.0,649,0.1263482280431433,0.839985728799118,6.64817973159302,0.9199681679356476,0.041666272409229835,0.236444249268757,0.04343677877087075,0.8163265306122449,0.8621446738097401,0.7317073170731707,0.8621446738097401,0.7682926829268293,0.17758374707277505,0.8170731707317073,0.025228832893841476,1.0,0.673469387755102,"same rows, same labels, 107 features"
ours_lgbm,ours (grouped drive K-fold),grid,fold0,2.0,646,0.22445820433436534,0.6922538569909852,3.084110287008113,0.817275793241104,0.1328588356777318,0.5541700018368293,0.11357617589104485,0.6071428571428571,0.2524698048352734,0.38620689655172413,0.973460216671827,0.4689655172413793,0.7806448413479562,0.5862068965517241,0.2524698048352734,0.6952380952380952,0.3926174496644295,"same rows, same labels, 107 features"
ours_lgbm,ours (grouped drive K-fold),grid,fold0,3.0,642,0.3037383177570093,0.6315125432201271,2.0791336038324184,0.7512877875293982,0.19941629846391407,0.772715162607244,0.17711656080083304,0.5788497217068647,0.047148142091844446,0.2,0.9961914530163987,0.3487179487179487,0.9135026629077077,0.4512820512820513,0.6308088886298875,0.5591397849462365,0.45348837209302323,"same rows, same labels, 107 features"
ours_lgbm,ours (grouped drive K-fold),grid,fold0,5.0,631,0.4152139461172742,0.6455024372167603,1.554626098793037,0.696601088148286,0.2651175134641582,0.9297363277376864,0.21103802582690856,0.6261319534282018,0.02291787778273598,0.10687022900763359,0.997585685171584,0.2595419847328244,0.9721948656293803,0.3282442748091603,0.8940314615880045,0.6100917431192661,0.49414519906323184,"same rows, same labels, 107 features"
ours_lgbm_5feat,ours (grouped drive K-fold),grid,fold0,0.5,649,0.06471494607087827,0.1683977005926438,2.60214542106252,0.7736722366046912,0.10335732677570456,0.3778144907815018,0.10571311495533504,0.29090909090909084,0.6198948142544792,0.0,0.995469037234347,0.14285714285714285,0.9134368532895099,0.38095238095238093,0.6198948142544792,0.17266187050359713,0.12056737588652482,"our learner on their 5-D state, to separate method from features"
ours_lgbm_5feat,ours (grouped drive K-fold),grid,fold0,1.0,649,0.1263482280431433,0.4508987147367838,3.5686983641972274,0.7898868671226396,0.12019016506419618,0.432461359062673,0.1066859023196051,0.46249999999999997,0.6874229433148551,0.18292682926829268,0.9641229020083185,0.34146341463414637,0.8194363490624339,0.47560975609756095,0.5324964029426498,0.3853211009174312,0.24444444444444444,"our learner on their 5-D state, to separate method from features"
ours_lgbm_5feat,ours (grouped drive K-fold),grid,fold0,2.0,646,0.22445820433436534,0.4744021897535633,2.1135435488331162,0.7398857457498795,0.18839827327629993,0.6315419716244449,0.1541662857405661,0.5092024539877301,0.5054659447669946,0.06896551724137931,0.9824866027931566,0.25517241379310346,0.8823755782862397,0.38620689655172413,0.7568801454212828,0.48344370860927155,0.32222222222222224,"our learner on their 5-D state, to separate method from features"
ours_lgbm_5feat,ours (grouped drive K-fold),grid,fold0,3.0,642,0.3037383177570093,0.5002965158288697,1.6471300674981249,0.7022772901967533,0.22905907111331544,0.7172208440524197,0.18188867808822395,0.5384615384615384,0.24386791465900498,0.02564102564102564,0.9895347850699856,0.18461538461538463,0.8996926321221417,0.3282051282051282,0.803510850188387,0.4854368932038835,0.3842364532019704,"our learner on their 5-D state, to separate method from features"
ours_lgbm_5feat,ours (grouped drive K-fold),grid,fold0,5.0,631,0.4152139461172742,0.6049618486665485,1.4569882691167635,0.7003661639669831,0.23985096683229154,0.7289369625194877,0.14850106653668893,0.6442577030812325,0.2025199632527711,0.04198473282442748,0.9835313216043714,0.183206106870229,0.9282660008129531,0.29770992366412213,0.8229108513952481,0.5954545454545455,0.5208845208845209,"our learner on their 5-D state, to separate method from features"
departmental_q,ours (grouped drive K-fold),grid,fold1,0.5,717,0.08089260808926081,0.0761980817637726,0.9419659418038785,0.44252001465124796,0.41281600394010365,1.1809304927237396,0.5489365936796611,0.15466666666666667,0.398938871940367,0.017241379310344827,0.9799089262313021,0.05172413793103448,0.9567570988232129,0.05172413793103448,0.9567570988232129,0.0838150289017341,0.0838150289017341,"Q(s,1)-Q(s,0), 1-NN lookup, no TTT filter"
departmental_q,ours (grouped drive K-fold),grid,fold1,1.0,717,0.1394700139470014,0.13366678845632435,0.9583908732318456,0.4512155591572123,0.39948080191597196,1.1438401718727085,0.49293420389903225,0.25,0.398938871940367,0.01,0.9799089262313021,0.05,0.9567570988232129,0.05,0.9567570988232129,0.1430635838150289,0.1430635838150289,"Q(s,1)-Q(s,0), 1-NN lookup, no TTT filter"
departmental_q,ours (grouped drive K-fold),grid,fold1,2.0,712,0.24859550561797752,0.23632371156089454,0.950635495092412,0.45629653096784417,0.37243634012810994,1.0713129377356383,0.38348677905052164,0.405997693194925,0.39864669758709875,0.0,0.9828469016724983,0.02824858757062147,0.9653002085678952,0.03954802259887006,0.9567570988232129,0.25507246376811593,0.25507246376811593,"Q(s,1)-Q(s,0), 1-NN lookup, no TTT filter"
departmental_q,ours (grouped drive K-fold),grid,fold1,3.0,707,0.3352192362093352,0.32520761262338793,0.970134101792132,0.44938953227399236,0.35239706890596567,0.9957179383034281,0.31377456296174766,0.5086206896551724,0.3956572926252396,0.012658227848101266,0.9799089262313021,0.05063291139240506,0.9567570988232129,0.05063291139240506,0.9567570988232129,0.341534008683068,0.341534008683068,"Q(s,1)-Q(s,0), 1-NN lookup, no TTT filter"
departmental_q,ours (grouped drive K-fold),grid,fold1,5.0,698,0.45702005730659023,0.46822092204245286,1.0245084751900693,0.4783790043093109,0.3127631235391909,0.8822595727232283,0.22440714059298286,0.6301096709870389,0.3941880486113491,0.01567398119122257,0.9791443027515405,0.05956112852664577,0.9567570988232129,0.1536050156739812,0.8491249788399828,0.4623338257016248,0.4623338257016248,"Q(s,1)-Q(s,0), 1-NN lookup, no TTT filter"
departmental_q_ttt,ours (grouped drive K-fold),grid,fold1,0.5,717,0.08089260808926081,0.08089260808926081,1.0,0.4992412746585736,0.0814359973425551,1.3051998307008337,0.08176316254899096,0.1496774193548387,0.0,0.0,0.6241875476265185,0.0,0.6241875476265185,0.0,0.6241875476265185,0.08089260808926081,0.08089260808926081,their evaluation: TTT filter over the following 1.0s (uses future samples)
departmental_q_ttt,ours (grouped drive K-fold),grid,fold1,1.0,717,0.1394700139470014,0.1394700139470014,1.0,0.4991896272285251,0.14001340320029568,2.249356055443162,0.14034056840673154,0.2447980416156671,0.0,0.0,0.6241875476265185,0.0,0.6241875476265185,0.0,0.6241875476265185,0.1394700139470014,0.1394700139470014,their evaluation: TTT filter over the following 1.0s (uses future samples)
departmental_q_ttt,ours (grouped drive K-fold),grid,fold1,2.0,712,0.24859550561797752,0.24859550561797752,1.0,0.5,0.24859550561797752,4.006886213089362,0.24859550561797752,0.39820022497187846,0.0,0.0,inf,0.0,inf,0.0,inf,0.24859550561797752,0.24859550561797752,their evaluation: TTT filter over the following 1.0s (uses future samples)
departmental_q_ttt,ours (grouped drive K-fold),grid,fold1,3.0,707,0.3352192362093352,0.3352192362093352,1.0,0.5,0.3352192362093352,5.403095779741338,0.3352192362093352,0.5021186440677966,0.0,0.0,inf,0.0,inf,0.0,inf,0.3352192362093352,0.3352192362093352,their evaluation: TTT filter over the following 1.0s (uses future samples)
departmental_q_ttt,ours (grouped drive K-fold),grid,fold1,5.0,698,0.45702005730659023,0.45702005730659023,1.0,0.5,0.45702005730659023,7.366293052372073,0.45702005730659023,0.6273352999016716,0.0,0.0,inf,0.0,inf,0.0,inf,0.45702005730659023,0.45702005730659023,their evaluation: TTT filter over the following 1.0s (uses future samples)
departmental_gate,ours (grouped drive K-fold),grid,fold1,0.5,717,0.08089260808926081,0.08089260808926081,1.0,0.4992412746585736,0.08228730822873083,1.3263147966625812,0.08228730822873083,0.1496774193548387,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.08089260808926081,0.08089260808926081,their gate alone (grid): neighbour >= serving + 3.0 dB
departmental_gate,ours (grouped drive K-fold),grid,fold1,1.0,717,0.1394700139470014,0.1394700139470014,1.0,0.4991896272285251,0.14086471408647142,2.2704710214049095,0.14086471408647142,0.2447980416156671,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.1394700139470014,0.1394700139470014,their gate alone (grid): neighbour >= serving + 3.0 dB
departmental_gate,ours (grouped drive K-fold),grid,fold1,2.0,712,0.24859550561797752,0.24859550561797752,1.0,0.5,0.24859550561797752,4.006886213089362,0.24859550561797752,0.39820022497187846,0.0,0.0,inf,0.0,inf,0.0,inf,0.24859550561797752,0.24859550561797752,their gate alone (grid): neighbour >= serving + 3.0 dB
departmental_gate,ours (grouped drive K-fold),grid,fold1,3.0,707,0.3352192362093352,0.3352192362093352,1.0,0.5,0.3352192362093352,5.403095779741338,0.3352192362093352,0.5021186440677966,0.0,0.0,inf,0.0,inf,0.0,inf,0.3352192362093352,0.3352192362093352,their gate alone (grid): neighbour >= serving + 3.0 dB
